l1,l2,l3
232.6990805422646,233.25125000000017,233.6054999999998
232.54743460925073,233.65887500000005,233.1461250000003
231.9989585326952,232.7413750000001,231.73037499999975
231.10662121212144,232.00774999999976,230.54924999999974
231.03893221690603,232.30712500000027,231.837875
232.22446411483244,232.6215000000001,233.7065000000002
232.81947926634777,232.40137500000014,233.53775
232.11043381180193,231.94999999999973,232.50287500000002
232.0104122807015,231.7108749999998,233.11837500000027
231.81375996810195,231.4907500000001,233.43624999999975
230.62169917440644,230.32802777777775,231.90697222222246
229.4040151515153,229.17450000000008,230.88049999999993
228.11943135811583,228.1211944444442,229.4204583333333
227.427607832312,226.88444444444445,228.25384722222196
226.2475622731241,226.53865277777768,227.64072222222217
225.7625893141944,226.75225000000034,227.7392499999997
225.67086082184062,226.50979166666693,227.7894166666665
225.65381987053163,225.8451249999999,227.41377777777802
225.3370901116429,225.55974999999995,226.26362499999996
224.30391502305744,225.15836111111122,225.6535000000001
223.06911586452745,222.97868055555577,224.8538055555555
221.8945877192985,220.30187499999977,224.2586249999999
220.57303392221812,219.30986111111096,223.28455555555567
220.64044741532965,221.24397222222217,224.2068333333336
222.35224883630326,222.6079305555557,226.25926388888882
222.76825526279677,223.12688888888871,227.222875
221.82542902711361,221.8518750000002,225.17924999999988
220.91731114551078,220.4249999999999,225.39733333333317
221.03407336523142,220.83487499999998,225.88587499999994
221.6466959377051,221.17705555555577,226.25033333333303
221.56174960127603,221.0912500000003,226.12525000000005
221.7799499014917,222.37016666666693,226.47290277777753
222.76488662163433,223.42119444444464,226.0517222222223
222.3511521682648,223.12518055555583,224.07941666666648
222.3833955162483,223.16140277777754,223.4721944444444
222.40215779370283,222.98372222222224,223.90027777777763
222.16626033615506,223.17397222222218,222.76868055555545
222.3217933274153,222.53334722222237,222.90824999999984
222.60098118960516,222.92197222222237,224.22315277777747
222.827838962379,223.66733333333335,223.4557916666667
223.550262407355,223.16193055555584,225.0195694444448
224.03582676611347,223.27338888888906,225.45761111111108
224.26557541478115,224.55831944444446,226.0262638888891
225.0114060887512,226.03438888888874,227.04098611111115
225.5083415892671,226.09123611111087,226.78072222222258
225.00964635519293,225.09847222222237,225.4381249999998
224.59905595488124,224.82840277777788,225.51016666666658
225.31934036603255,225.7017222222222,227.10894444444406
225.5909992494604,225.37979166666676,227.52763888888884
226.33112848297193,226.2884583333333,228.3495277777776
226.70679479962772,226.41965277777774,228.34352777777778
227.2373892160469,227.41833333333358,228.4543750000001
227.40937400319007,227.84162499999994,228.58950000000007
227.52299110538613,227.4082638888892,228.18449999999973
227.47934322385535,227.77186111111095,228.62470833333316
228.15646730462504,228.0580000000001,229.7396249999999
228.70279517850585,228.5675416666666,230.24797222222233
228.4032930134882,227.7505555555557,230.32008333333334
227.5368033370139,227.3203055555557,228.78862499999988
227.43385978624073,227.781638888889,228.87768055555543
227.71130453859877,227.86977777777753,229.65818055555582
227.93993946610664,227.70068055555558,230.11290277777803
228.03793807688703,227.14643055555575,229.40898611111118
228.45049413641053,227.77641666666648,229.87774999999988
228.74081954217093,228.01187499999978,230.17063888888867
228.6977658244748,228.15212500000038,230.27993055555555
228.45063426356933,228.26147222222207,230.3668611111109
228.35389262594998,227.85993055555576,230.1132777777775
228.39511028960726,228.2736388888886,230.12515277777763
228.60622919598492,227.82302777777764,230.49663888888855
228.81485925581126,228.55274999999995,230.80947222222213
229.25994703284348,228.40344444444472,230.95866666666635
229.52324190824683,229.6652361111111,231.05145833333336
229.79082934609232,230.00298611111108,231.5548333333331
229.53090702331752,229.10763888888908,230.87887500000022
229.40587703421417,228.77141666666682,230.5856666666668
229.15922098695964,228.62387500000014,230.31211111111082
228.8829917440661,229.46577777777784,230.30127777777798
228.96508213716095,229.52537500000005,230.85400000000018
229.34110606060597,228.9611250000001,231.07112499999977
229.3287578824684,228.87131944444448,231.2410555555554
229.46648470775853,229.13387499999965,231.27920833333337
230.03181180223314,230.15087500000016,231.50775000000002
230.56291725302543,230.28556944444412,231.96915277777742
230.93963397129173,230.08187499999963,232.03200000000007
231.01299521531075,230.2101249999999,232.201
231.32874880382786,230.40287500000025,232.0359999999999
230.6874713454762,229.75788643790875,230.9877099673199
230.19765552404257,229.09138888888913,231.15743055555583
229.96362104510573,228.74728676470608,231.23562826797354
230.22936796279043,228.9766249999998,231.54061111111085
230.51427433969562,229.62167810457532,231.2242516339867
230.48199485086627,229.14204166666667,231.34097222222186
230.36760560234404,229.05591666666697,231.46568055555517
230.34104867681322,228.86958333333325,231.53499999999988
230.5109533727365,229.0819583333333,231.26466666666636
230.10969789343756,229.00448611111113,231.15368055555535
229.63032333456027,228.87969444444423,231.18605555555564
229.1176152547145,229.18545833333354,230.97143055555534
228.53646730462526,228.6678750000001,230.31187500000024
228.25618278161454,228.33984722222235,230.14836111111134
227.50599351938072,227.34891666666692,230.30522222222243
226.96134906579468,226.6764583333332,229.6775
226.3145120086309,225.9685000000002,228.8936111111108
225.52945055821377,225.8597499999998,228.21125000000004
226.55712960878125,227.66775000000024,229.44766666666655
226.60026552498076,227.31544444444444,229.3053333333332
226.03660230790902,225.63956944444462,228.8396111111109
226.6422336523129,225.9189999999999,228.63624999999973
226.09138835725662,225.35237499999974,226.6935000000004
225.8688189792661,224.74562500000005,224.46187499999988
225.68536842105263,224.58829166666655,224.49243055555561
225.51073692509777,224.55426388888878,224.10149999999976
225.56705661881972,224.83462500000016,224.86475000000013
225.81592982456104,224.99587499999973,224.7625
226.54910812458945,224.73672222222208,226.34377777777794
226.99496251993594,225.36975000000032,226.7386249999998
226.94478506426498,225.2410972222222,226.2175000000003
226.06472328548634,225.57212500000003,224.64137500000007
226.47956130969135,225.9376388888891,224.4592916666664
226.75453250773973,225.85502777777805,225.6527222222226
226.33067942583705,224.97087499999995,225.03287499999973
226.42586161928878,224.63072222222218,225.2676666666668
226.83792818275654,226.5702500000001,225.8524166666666
227.56346106576578,227.6494861111113,227.58491666666643
229.3438684210527,229.74575000000019,229.6524999999999
230.33878159302012,230.5387777777777,230.72612499999988
229.89742762706868,228.46138888888913,230.2439444444445
228.6860387177325,228.73438888888862,228.8689722222225
228.12994338117997,228.2037500000003,228.58225000000004
228.11279444600817,228.1756250000002,228.96609722222192
229.01748240201508,229.13362499999985,230.6608749999998
228.49322868359727,227.9321527777776,228.62155555555583
225.5843668261563,227.46725000000004,226.1626250000002
226.4132113237642,229.2861249999996,228.0642500000002
231.28216826156324,234.50550000000018,232.45350000000013
232.0085718316769,232.27338888888858,230.4323194444447
228.60011955588266,227.7042500000002,227.3565972222221
226.7425436575809,226.65118055555556,227.23084722222228
226.93588200293,225.8879722222225,229.04606944444433
227.6831904024769,226.96795833333334,229.59884722222196
227.21668419609307,226.07443055555558,228.05293055555546
226.32282479594699,226.3270555555556,227.36568055555534
226.76457894736853,226.35150000000016,227.6977500000003
226.6693652926021,225.551638888889,227.97119444444448
226.68706872126808,225.14494444444466,228.75315277777793
226.88255368161282,224.32775000000026,229.84034722222225
229.6816810207337,227.87175000000008,232.43862499999986
231.41699122807026,230.3758749999998,233.87112499999992
232.52214354067004,230.69862499999977,233.55237499999984
231.36265750503387,230.70005555555522,233.1701527777781
228.14101655877653,227.24988888888868,229.77734722222212
224.97635891662492,224.63329166666665,226.3441944444444
224.1049052876949,222.65919444444435,225.0306527777776
223.41899064712393,221.84331944444423,225.36065277777783
223.47030775004154,222.4443472222223,225.2312083333336
223.02473824936666,222.97125000000008,224.4240555555555
221.99542422799072,223.25169444444447,223.9519583333331
220.7357501641805,222.4960694444444,224.43879166666673
221.65418729567665,222.66913888888877,226.0020416666665
222.94226880137387,223.477388888889,225.4686249999998
223.08781893235778,222.32475,223.0477083333334
222.2425609199885,220.52030555555567,222.5993194444446
221.8197164837229,219.64316666666699,222.7470138888886
220.49607416267926,219.3394999999999,221.92737499999996
219.9174011164275,219.05737499999995,221.6963750000003
220.09478468899536,218.65262499999997,219.05787499999977
219.71535885167478,218.4663749999998,218.98012500000019
220.60946130030987,218.5229166666665,221.22613888888907
222.05513462801372,220.51080555555546,223.36638888888865
223.6421797072894,221.53774999999965,225.0018750000002
224.37868979266378,223.45987499999978,225.70287499999998
224.99326569096556,224.34872222222228,226.29249999999982
225.51183354261852,225.1662500000002,226.8549722222219
225.13259262667137,224.6859166666665,226.1586388888887
223.3352491285803,222.5579861111112,224.5835694444447
222.22550361918772,221.8842361111112,224.8278055555553
221.4566399214817,222.959708333333,224.06272222222253
221.5573361478564,223.60511111111086,224.12608333333307
221.31216520527985,223.3579444444444,224.54609722222224
220.78300457901207,223.5864444444448,223.68766666666662
222.0823022328545,224.80675000000022,223.59800000000024
223.3115931787508,225.2696111111111,224.42477777777805
223.51007461372475,224.9544861111114,224.09687500000027
223.55852125686476,224.78565277777798,223.73343055555546
224.04994253682332,225.22991666666684,224.3803055555553
224.69621784407576,225.59726388888873,225.34883333333354
224.94903429027124,225.53137500000005,225.47012500000005
225.49935382161698,226.54062499999986,225.76011111111092
226.17714049160338,226.88900000000004,226.1619305555558
225.6347527910686,226.3918749999999,224.9909999999997
225.509692859772,226.28445833333302,224.97958333333332
225.83413814616756,225.87795833333323,226.3104583333331
225.6343389154708,225.72000000000008,226.01137499999993
226.16606448865855,226.5209861111113,226.4891666666667
226.4869611848422,226.6191944444444,226.62927777777762
226.3271110293215,226.24755555555527,226.0308055555555
226.03160814623953,226.2813055555556,226.11124999999979
226.49915948963323,226.3716250000003,227.37637500000022
226.53152218782256,226.14445833333357,227.24912499999976
227.42483971291867,226.85300000000015,227.63062499999978
227.28556808980477,226.88165277777784,227.93894444444462
227.18316985645936,226.74300000000005,228.08400000000034
226.77527035657855,226.1040694444447,227.6007916666667
226.9785566188198,226.71662499999988,227.26162500000027
227.2124043062202,227.94420833333336,227.02950000000018
226.61949786024098,226.4870555555555,225.79637500000018
226.4722954310914,226.38097222222186,226.42166666666657
227.69293977642602,227.85290277777767,228.44372222222214
229.04494939271274,228.8545694444443,229.27447222222247
229.10006900993739,229.50344444444428,228.83859722222235
229.59727113237625,229.87612500000003,229.32012500000036
230.35330059104973,230.048861111111,230.98997222222235
230.8811673702977,230.5650972222224,231.57906944444446
230.97652950558205,231.2466250000002,231.57974999999973
231.60751196172268,231.90274999999977,231.90062499999993
232.16039473684185,231.74987500000015,232.29250000000033
232.36410925039846,231.8401249999998,232.65712500000024
232.25712759170676,231.43799999999982,232.83050000000014
231.85377990430644,230.7583750000001,232.04700000000025
230.4618269537479,229.9991250000003,230.24700000000038
230.3172990430624,230.12299999999973,230.7760000000002
230.55245290364965,230.02451388888866,231.56651388888858
230.78637081339713,230.01099999999977,231.92362500000024
231.01192503987266,230.27562499999965,232.02737500000003
231.4403891547049,230.31024999999988,232.61799999999963
231.4554250398722,230.5677500000003,232.37737499999986
230.56485793154195,229.55308333333346,231.04937500000014
230.26893503142892,229.87861111111113,231.18699999999993
230.07676338161312,229.12004166666637,230.8804444444447
229.51172615413515,228.68816666666677,230.32165277777756
229.03538164931058,228.4947222222221,229.61509722222195
228.7021867255552,228.17345833333354,229.17438888888907
228.70441440602733,227.58965277777781,229.21341666666652
228.66952962826642,227.4330833333331,229.10638888888894
228.82519671711128,227.80650000000026,229.3860138888889
228.8876891034663,228.12545833333354,229.24865277777772
228.814158645276,227.93208333333337,229.01387499999993
228.94392675745297,228.12536111111086,229.35684722222197
229.1366283711128,228.18513888888913,229.66927777777764
229.05922661600545,228.06015277777806,229.90295833333295
228.92381425591964,228.03458333333307,229.68684722222213
228.27913345529612,227.42779166666656,228.88431944444426
227.14386392864105,226.11955555555548,228.03484722222208
227.88788713041325,227.3773194444446,229.47405555555545
229.8262511023546,229.49462500000016,231.3589166666664
230.87504066985642,230.4488749999997,231.95825000000022
230.4709230093952,230.15600163398722,231.77654983660116
229.62126217281198,229.09598611111107,230.99654166666645
228.94198952131444,228.28201388888863,230.52269444444408
229.21234879155952,229.0897083333331,230.73691666666647
229.24049344360475,228.6112222222221,230.5063333333333
228.99796097194852,228.4627222222225,230.4851388888888
228.89651196172272,228.91875000000005,230.4048750000001
228.33879027113235,229.46662500000005,230.25662500000024
228.01351913875575,229.4960000000001,230.20099999999985
227.35756539074993,228.5826250000001,230.06600000000014
226.99582615629973,227.903625,230.39712499999965
226.8920526315786,227.84124999999997,230.84262499999983
227.24766985645937,228.58462499999973,231.1453750000001
228.15532535885134,229.57787499999966,231.42812499999968
229.3488213716109,230.6581249999999,232.2012499999997
229.84489393939376,231.1787499999999,232.48537500000012
229.8941395534292,230.72849999999974,232.17524999999975
229.5077400318978,229.59112500000015,231.38050000000018
230.19556799908025,229.643969771242,232.67126552287598
230.4795223285489,229.1606250000003,233.10162499999984
230.352658082372,228.64991666666668,233.01918055555558
229.94062068890835,228.75480555555586,233.16637500000016
229.38549624730305,230.4621805555553,232.65243055555572
229.4996826156303,231.96799999999996,232.85199999999995
230.71785007974475,232.7304999999999,233.41087500000026
231.4629130781499,231.20962499999987,233.76837499999974
230.74039473684203,230.90449999999998,232.86175
230.1279011164272,231.13362500000017,231.8763749999997
229.47081508584301,231.32449999999972,230.78711111111087
228.75286119711055,230.00387500000036,229.50088888888868
228.0344992025519,229.41400000000016,227.58999999999986
228.13879266347712,228.90749999999974,228.0988750000002
227.9693333333336,227.91799999999978,229.83950000000019
227.53293595877795,228.0089027777779,228.91012500000022
227.196313068768,228.02659722222242,227.63915277777795
227.04615948963317,228.94512499999996,227.29712499999977
226.37045679707313,227.4470555555556,226.29216666666682
224.63954782884818,225.13093055555532,224.85633333333328
223.8784836974171,225.01805555555578,225.23899999999995
223.22869659442716,224.79662500000018,226.01272222222218
222.82208375731597,223.65601388888908,226.37518055555532
223.22111280824458,224.0398611111112,226.91873611111131
223.7604098883572,225.09812500000015,226.59599999999995
224.0808141945771,226.07037499999967,226.97900000000027
224.40309569377987,227.36137499999984,227.50024999999977
225.2650127591708,227.55537500000008,227.75075000000012
225.42606618819806,227.07812499999977,227.46525000000022
225.3410508346141,226.67005555555568,227.2430694444447
225.16111802232842,226.22312500000027,226.44412499999976
225.12438437001597,226.7826250000002,226.50549999999973
225.43196172248804,227.76125000000025,227.87099999999998
225.1222384370017,227.33649999999977,227.8759999999998
224.1097105263155,226.18450000000004,227.3601249999998
223.78170807262927,224.97308333333314,226.57588888888895
224.08616672800855,226.2775138888888,227.01906944444463
223.93229266347646,226.78325000000024,227.00737500000037
224.24500318979244,226.50399999999993,226.98800000000026
223.81038792786146,226.17948611111117,227.4509861111112
223.3014210526317,225.48237500000008,226.87212499999973
222.16817378235817,225.85155555555585,226.05009722222206
220.40283525659032,224.35730555555563,225.28459722222243
218.90895055821377,222.26637500000012,224.33149999999983
218.4858759264469,220.62418055555594,223.3203472222224
219.12475574631742,222.9188472222222,224.02829166666686
218.4474347968855,223.97679166666643,223.8715416666666
219.10728829014107,223.74741666666696,222.16759722222199
220.44916284541034,224.94822222222254,223.37999999999974
220.83090344742976,224.55047222222257,223.65373611111082
221.46705835805034,224.55299999999974,223.837013888889
222.5006899225647,224.8312222222225,223.9532916666667
222.77962329775454,225.3370277777779,223.5332083333333
222.796360399662,225.3531388888887,224.15434722222224
222.89478175539622,225.55483333333333,223.25443055555533
223.24326874003182,224.43325000000033,224.64512499999978
223.9492744340285,223.3008055555557,224.90358333333344
224.5952258185571,224.14226388888866,225.41208333333373
224.94208204334373,225.53018055555583,225.87058333333349
225.007716249179,226.01199999999974,225.96168055555546
225.21209888357288,226.62474999999972,226.14700000000022
226.21029186602863,228.4304999999997,226.82599999999977
226.16408096444343,227.86187499999977,226.82604166666698
225.46517543859628,226.3743749999999,225.29437499999992
225.39654625199404,227.00150000000005,225.12462499999998
225.27244565084047,227.2587361111111,225.42477777777773
224.7892912093069,226.13812499999983,224.74030555555547
224.26519224274142,225.60408333333297,224.9586805555553
224.23306778309404,226.0120000000002,223.76612499999987
225.10905288416438,226.24288888888904,224.8187083333334
226.14031105169343,226.465611111111,227.4759444444445
226.46800079744816,227.516875,227.7713749999997
226.71098963317365,227.66202777777792,226.77779166666664
227.29990866873098,227.67501388888908,227.04154166666666
226.68365939581562,226.84850000000023,226.48677777777786
226.42171770334937,226.6366249999997,226.14462500000005
227.32634520123847,228.41091666666657,227.99499999999972
227.97437827188318,229.06550000000027,228.20699999999977
228.04523285486422,229.42234722222227,228.07476388888855
228.05974082934608,229.11024999999972,227.57100000000025
227.84324082934617,229.49824999999987,227.88612500000016
228.76903827751198,230.51987499999981,229.1589999999999
229.77510231873381,230.90741666666668,230.2340694444443
230.56389154704925,231.71974999999966,231.18099999999973
230.88540111642777,231.87137500000026,231.11499999999995
231.08778389154725,231.54362500000033,231.2712499999996
231.50853987240845,231.86900000000034,231.21475000000027
231.75486363636352,232.30975000000007,232.00174999999982
231.82253429027125,231.6522499999997,231.99912500000036
230.94637878787887,230.06587499999983,230.30062499999974
229.61849871181465,229.41795833333322,230.07866666666646
229.68628417299908,229.39255555555587,229.7671388888892
230.2172775119615,229.79762500000015,230.0235000000002
229.8734242424241,229.58262499999984,229.15662499999988
229.74013556618837,229.90474999999978,229.25762500000016
229.82417783094098,230.05624999999975,229.45300000000006
229.6145542264755,229.951875,229.0956250000003
229.82260606060598,230.1599999999997,229.12849999999978
229.78818050473794,229.49780555555586,230.03551388888872
229.98979266347695,229.80725000000012,230.55287500000006
229.92129714145523,229.96270833333347,230.24413888888918
230.31620175438613,230.41549999999992,230.62199999999996
229.43295335830334,229.45516666666688,229.67323611111127
228.100028978761,227.81069444444478,228.50604166666682
228.27725518341285,228.56337499999987,228.91687499999975
229.31783911032224,229.79713888888867,230.5389027777775
230.79590191387527,230.4208749999998,232.07062499999972
231.53154704944183,230.67662500000014,232.2563749999997
231.32720175438604,230.78287499999965,232.22687499999967
231.38293141945752,230.67824999999985,231.92712500000016
231.21163223566975,230.39120833333342,231.43116666666663
231.2759657097287,231.4477500000001,231.25824999999975
231.6900478468896,231.4625,231.76512499999993
232.13581499202576,231.4086249999999,232.28262500000022
231.64467543859666,231.1154999999998,232.55662500000017
231.0918926728586,230.8397361111113,232.15711111111108
230.2836435406697,230.29849999999965,231.5508750000003
229.48345291447444,229.57799999999992,230.92331944444467
228.37609409888327,228.1685,230.20125
227.37361586452786,227.53013888888904,228.75594444444428
226.996709353598,227.61730555555548,228.42584722222247
226.48494258373194,227.37025000000008,227.93999999999988
226.0671679115517,227.0574999999998,227.61573611111086
226.12181297495096,227.1330138888887,227.65805555555536
226.55285683820787,226.87795833333357,228.5726805555558
226.37754169463153,225.8743472222225,228.6976666666664
225.87687334646802,225.2341805555555,227.8792499999996
226.1891007599209,225.4910138888889,228.17851388888914
226.64927774650488,225.94024999999982,229.26290277777795
227.23709569378013,227.99999999999966,230.82212500000023
227.36039268368356,228.14113888888912,230.6004999999998
225.4535452055685,225.02073611111098,228.24420833333315
223.20522539277007,223.14668055555572,225.9775555555553
222.54791313949218,223.56193055555525,225.81538888888892
222.52885893105832,222.93347222222226,225.89524999999972
224.05082160615427,224.68248611111142,227.34384722222228
226.27724189381274,226.37881944444456,229.9351805555555
227.31172239061226,226.978986111111,230.5636944444445
227.40521784407517,227.39393055555576,230.7167499999996
227.0162074700324,227.66633333333368,230.30611111111145
227.83265882930317,227.88876388888895,230.29755555555548
227.39131372549028,226.46954166666688,228.17474999999973
225.92070689991135,225.231472222222,226.8634166666669
224.6188214185194,224.8886944444443,226.93583333333336
225.245681175893,225.68650000000002,227.9176250000003
225.7582204024045,224.91769444444475,228.81745833333326
224.790999202552,224.9095000000001,226.90462499999998
225.22056463660164,226.1957500000003,227.42354166666644
225.13751691600436,225.0141944444445,227.71991666666682
224.63157313790424,224.22247222222205,228.10230555555526
224.03586400802484,223.44619444444461,227.799111111111
223.74988717371355,223.255472222222,228.06238888888885
223.73952425180593,223.0553472222225,227.5749305555555
224.25941563647925,223.4496944444444,228.2768194444447
224.20546059667896,223.83074999999968,227.3265833333335
224.95268927305943,225.09131944444434,227.8621388888888
224.459364433812,224.87925000000018,227.25562499999987
223.9383543953465,225.79255555555562,227.91638888888872
224.1986792382026,225.61034722222237,228.36530555555564
224.84606013697356,226.00018055555563,228.49351388888877
225.20355910498188,225.99336111111134,228.83638888888902
226.62334065109278,226.82566666666662,229.80243055555547
227.09488488601207,227.32945833333363,229.1462499999999
226.66920325546485,227.59091666666646,227.6295416666664
225.561775119617,227.41050000000018,226.46237500000018
225.259931419458,228.12137499999994,227.29624999999982
225.35438399113795,226.3705277777777,227.55988888888874
224.29602373941813,224.51269444444475,227.87452777777762
225.1607770031824,224.14797222222228,229.19813888888856
226.93705699408963,225.567958333333,229.83863888888882
228.43063181349052,228.09030555555594,230.95925
228.24875714636244,226.71152777777777,231.03583333333358
227.39607996492683,225.25933333333342,230.16381944444444
227.3548607532821,225.71969444444483,230.04370833333326
227.5722545447325,226.34109722222234,230.4286944444444
228.02938455765056,226.69352777777786,230.7508749999998
228.73654995778205,228.2799444444444,231.2564444444446
228.7299171122996,227.81518055555526,230.41826388888867
228.08640786406622,227.95190277777755,229.83570833333323
226.8266859172817,226.45026388888874,229.18050000000014
226.3077799043063,226.41527777777756,228.68595833333305
226.7203516746412,227.6766250000001,229.09424999999987
227.31186978140508,228.35934722222208,229.7547361111114
226.63370381836938,227.5714861111109,228.25886111111132
225.82762440191397,227.8065000000003,227.26487500000027
224.5013878881695,226.2727361111112,225.73625000000015
222.98280368341645,224.00284722222256,224.06040277777788
221.78197208570586,222.32580555555552,222.9127500000003
221.6252810301152,221.68341666666686,222.8636944444445
221.8382717385816,221.35233333333335,224.96455555555565
221.65685659283974,221.6273750000002,224.94048611111089
222.14272322414422,222.16118055555583,225.18147222222234
223.08386375904792,223.59340277777784,226.49180555555577
222.46693005549668,222.21501388888893,225.21974999999992
221.06863551927938,220.25230555555564,223.28204166666686
220.55965788752002,221.3949999999999,221.2033333333331
220.97518022328535,222.48937499999974,220.480625
221.18869650061004,223.27962499999978,220.1813472222223
221.8314764662581,224.51266666666666,222.6694999999997
221.30991612721652,224.0147222222219,221.0546805555557
220.447470317608,223.42087499999997,220.42043055555584
220.45887339337654,223.2070138888885,219.86601388888866
220.6652270850926,223.66548611111128,220.46434722222224
221.0633076742657,223.72695833333353,221.36566666666687
221.47349596585028,223.447902777778,221.17868055555581
221.4696444283273,223.35038888888874,221.6082361111113
221.4632564932486,222.12297222222224,220.8814305555553
221.75735814804403,222.14287500000017,221.60055555555564
223.3475528083889,224.65181944444416,222.72605555555532
224.54093783512675,225.52880555555564,223.5053472222224
224.72247872148492,225.7419583333332,223.69852777777768
224.84717942583728,226.0118749999999,224.09375000000026
224.95988915470514,226.67474999999985,224.11537500000003
224.76091307815,226.81300000000022,223.52312500000022
225.68919856459345,226.98762499999998,224.75550000000004
226.59437161084514,226.82990277777802,225.96816666666695
226.902007054349,227.48713888888904,226.67216666666675
227.84211403508777,229.0389999999998,226.1996250000001
228.14196889952171,229.3612499999998,226.0753750000001
228.61454142039588,230.15280555555555,226.35626388888878
228.06686058729684,228.02019444444457,226.34593055555558
227.68337639553448,227.8196250000001,225.11175000000003
227.3131818181818,227.87468055555578,225.3529583333335
227.13217065390774,227.2339583333336,225.46025000000023
227.06515942829125,226.8566527777777,225.4725138888886
226.818899521531,227.06987500000017,225.6872499999998
227.06449310441894,227.6322638888888,225.73923611111132
228.1318564124216,228.8888333333333,226.56437499999979
229.54985964912262,230.11437499999985,227.74987499999986
229.73368102073368,229.80749999999972,228.17387499999978
229.15299920255205,229.57937500000023,228.6511250000001
229.50995693779893,230.02750000000037,230.04337500000008
229.96087297789944,229.97670588235312,230.31302941176503
230.19045454545457,229.88049999999973,230.96900000000028
229.73755824258274,229.64243055555525,230.89401388888916
228.93318341307852,228.36862499999984,229.6000000000002
228.46208781311552,228.61187500000003,228.97823611111093
