l1,l2,l3
229.9024999999999,230.37199999999987,228.06200000000015
230.64900000000011,229.46500000000015,228.101
231.06349999999986,231.26399999999995,230.20200000000008
231.4336666666665,231.1460000000001,229.57733333333314
232.28100000000018,232.1749999999997,229.61499999999987
232.8495,232.525,229.50499999999974
233.38200000000015,233.23300000000026,230.3009999999999
233.39050000000026,233.17400000000026,231.16300000000018
233.31900000000002,233.36499999999978,232.24100000000013
231.66049999999981,232.47099999999966,231.53700000000018
231.74299999999977,231.26800000000017,230.28000000000003
232.1164999999998,232.24799999999982,231.19500000000033
232.0499999999997,232.45299999999986,231.644
232.71150000000034,232.04899999999984,231.27300000000014
234.09899999999973,233.79399999999984,232.81199999999976
234.2999999999997,234.51900000000026,233.38099999999991
234.27799999999985,234.29899999999998,233.24600000000007
234.82099999999977,235.35700000000026,234.11799999999985
232.28050000000036,233.64900000000026,232.67899999999986
231.95900000000023,231.75999999999982,230.69600000000025
232.6669999999999,232.63499999999985,231.67300000000014
233.19650000000016,232.77999999999983,231.75599999999974
233.61999999999992,233.27899999999983,232.59699999999998
233.62099999999973,234.0309999999998,232.68499999999972
232.3024999999998,232.8719999999999,231.00999999999985
231.90650000000016,231.9920000000001,230.60000000000025
232.2604999999997,232.40200000000019,231.00099999999986
232.56850000000003,232.738,231.50499999999994
232.56399999999977,232.75499999999968,231.65899999999968
232.48699999999997,232.66299999999973,231.3410000000001
232.75600000000028,233.3819999999999,231.9130000000003
231.48200000000026,231.9910000000001,230.81200000000027
230.7105000000001,230.87199999999976,230.101
231.46750000000014,231.30399999999995,230.53399999999988
231.10649999999984,231.29200000000014,230.32499999999968
229.9215000000003,230.07699999999988,229.60699999999983
229.92099999999974,230.4489999999997,229.87499999999977
230.12599999999986,230.24799999999973,229.72400000000005
230.498,230.57999999999993,229.4770000000002
229.28399999999993,229.72899999999987,227.08899999999983
229.29200000000003,229.07099999999977,226.0199999999997
229.0525000000003,229.25399999999973,227.20500000000027
228.01750000000018,228.79899999999995,228.65900000000033
228.2810000000003,227.43799999999976,227.636
229.81549999999967,229.16100000000014,228.78200000000012
228.84799999999996,229.43899999999994,229.30299999999997
229.37049999999974,228.80000000000018,228.7140000000002
228.98450000000005,229.6649999999996,229.50799999999967
228.18950000000004,228.68099999999967,228.61099999999973
227.75049999999996,228.35600000000005,227.8880000000001
227.69150000000008,227.91300000000012,227.54099999999977
227.864,227.83599999999984,227.35899999999984
229.34650000000013,228.43399999999997,227.62999999999982
231.48550000000006,231.11399999999998,229.85300000000018
231.55699999999968,231.4760000000002,229.82999999999976
229.35349999999994,230.66299999999984,229.3580000000003
230.80100000000022,229.327,228.04600000000016
232.49799999999988,232.22499999999997,230.41100000000014
233.4910000000001,233.14899999999994,231.22199999999987
233.8995000000002,233.847,230.2809999999997
236.03650000000027,234.39500000000027,231.6090000000003
235.3854999999997,236.33299999999997,234.57599999999994
233.19649999999973,233.87000000000012,232.73099999999977
232.56249999999974,232.15299999999982,231.01899999999972
234.01000000000005,233.17900000000031,231.3019999999999
233.16899999999973,233.68999999999974,232.17399999999972
231.67049999999975,232.22099999999983,230.02500000000006
232.54549999999966,232.00499999999997,228.63899999999978
233.50050000000022,232.8329999999998,229.51099999999974
234.35350000000003,233.38100000000028,231.23199999999972
234.1055000000002,234.4609999999998,232.61
235.22600000000014,234.28400000000028,232.61600000000027
235.59949999999975,235.73299999999975,234.07800000000015
235.71100000000035,234.92199999999968,233.83999999999972
239.24900000000005,237.81100000000026,236.72600000000008
242.7700000000001,241.61300000000026,239.81000000000017
244.59050000000016,244.01099999999977,242.84200000000004
242.22349999999977,242.90899999999988,241.30800000000025
237.19999999999982,239.164,237.81500000000037
232.05450000000027,233.2640000000002,231.1619999999999
230.7854999999998,230.57800000000006,228.5800000000001
232.5114999999999,231.4190000000002,230.50200000000024
232.99550000000013,232.7430000000001,231.6330000000003
231.49300000000005,231.61399999999992,231.33099999999988
230.90200000000016,229.58099999999976,231.61600000000027
229.2594999999997,228.92800000000028,230.65599999999978
228.77499999999972,227.43499999999983,228.7580000000002
228.99100000000024,227.80099999999982,228.91499999999974
231.04000000000022,228.99399999999994,230.04199999999972
231.46949999999998,230.7840000000002,230.3949999999999
229.88399999999967,229.94200000000015,229.05200000000016
229.47849999999988,229.23100000000025,228.34300000000007
229.84249999999997,229.23399999999975,228.16299999999998
230.52199999999976,230.24699999999982,228.62700000000027
229.8694999999998,230.03200000000018,228.20100000000025
229.22349999999983,229.43999999999997,227.4680000000002
228.57700000000006,228.8040000000001,227.49099999999999
228.56800000000007,228.64600000000016,227.60600000000005
228.33500000000012,228.1660000000002,227.83500000000012
229.83200000000016,228.78049999999993,228.04400000000004
230.14650000000006,229.87599999999978,229.394
228.67549999999974,229.176,228.3739999999997
227.2324999999997,227.24099999999999,225.58000000000018
226.69349999999977,226.43100000000013,224.21300000000022
225.5760000000002,225.54600000000002,224.03499999999994
224.59250000000023,224.42900000000017,224.4799999999999
224.94300000000018,223.9809999999999,225.15200000000013
225.41899999999976,224.72700000000023,225.2619999999999
225.4435000000003,225.01700000000022,225.30600000000035
225.9039999999997,226.0789999999998,225.8270000000003
225.96500000000023,225.8969999999998,225.77600000000012
225.9415000000002,225.98900000000012,225.39300000000011
225.78500000000022,225.7710000000003,224.47700000000026
226.72200000000024,226.03599999999972,225.72900000000018
227.3895000000002,227.34900000000005,226.67999999999995
227.64949999999982,227.64499999999995,227.00200000000018
227.1610000000002,228.06199999999998,227.762
226.65299999999985,226.71000000000032,229.13200000000012
226.94949999999997,226.1769999999999,230.00399999999988
226.3755,225.81500000000003,228.66300000000024
226.1415000000002,225.13399999999976,228.7629999999999
226.36000000000033,225.45099999999965,230.45099999999994
229.72399999999993,225.37700000000004,230.4140000000001
230.08099999999976,229.93599999999995,230.5219999999999
228.99500000000026,228.93700000000018,228.8120000000003
228.78399999999982,229.19499999999982,228.93000000000012
228.99450000000007,229.14699999999976,228.84199999999967
228.9859999999997,229.01399999999984,229.80599999999973
229.21699999999979,228.78599999999983,230.24099999999981
229.41850000000028,229.07400000000024,230.36999999999998
227.20099999999985,227.9840000000002,229.96000000000004
226.7685000000001,225.99599999999998,229.15200000000027
228.07649999999995,226.1570000000003,228.55999999999966
229.68700000000018,228.73099999999994,229.30699999999976
230.40749999999986,230.2710000000003,229.72000000000014
229.35100000000006,230.04599999999985,229.97799999999984
228.27000000000032,227.89199999999965,230.3379999999999
228.50299999999967,227.3239999999997,229.8799999999997
230.44699999999983,228.543,230.93500000000014
231.25949999999997,229.91299999999973,232.00499999999982
232.89300000000014,231.07999999999984,232.28899999999993
231.3185000000002,232.26600000000005,231.28999999999996
230.76550000000006,230.81899999999976,229.95400000000015
230.4795000000002,230.78100000000018,229.9970000000002
230.90650000000028,230.13899999999973,229.865
231.98650000000023,231.50299999999973,230.67999999999978
232.77099999999984,232.6429999999998,231.60700000000026
232.47499999999982,232.59300000000013,231.66100000000023
232.21050000000017,232.41499999999982,231.3459999999999
231.46500000000023,231.62100000000018,230.20500000000007
231.26599999999976,231.1330000000002,228.91300000000012
231.7420000000001,231.69099999999983,230.5380000000002
231.62499999999974,231.59600000000012,230.52100000000027
231.88250000000005,231.78599999999983,230.72799999999995
232.42000000000021,232.07499999999985,231.08300000000025
232.6630000000002,232.51899999999983,231.73199999999983
231.78049999999985,232.5979999999998,231.45300000000026
230.45949999999996,229.97299999999984,230.0010000000003
230.92550000000003,230.77400000000026,229.99300000000014
231.18000000000015,231.29199999999972,230.31600000000003
231.95500000000015,231.27999999999972,230.4789999999998
232.46500000000012,232.3490000000002,231.29099999999977
232.37300000000022,232.342,231.2740000000002
232.01050000000018,232.0960000000002,230.87500000000014
232.36899999999991,232.21250000000006,230.78100000000035
231.90699999999987,232.25300000000027,230.16799999999995
232.26649999999987,232.00000000000023,230.57000000000033
232.6250000000001,232.6200000000003,231.56799999999987
231.3114999999997,231.94500000000028,230.77100000000002
231.2225000000002,230.91499999999968,229.84099999999998
232.19350000000003,231.95,230.43799999999996
232.56099999999978,232.54099999999988,230.74500000000023
232.5554999999997,232.9649999999999,231.36300000000014
231.83749999999975,232.00800000000007,230.57300000000004
231.23549999999975,231.65200000000002,230.09900000000002
231.21899999999968,231.29499999999982,229.74000000000007
231.74100000000038,231.651,230.19499999999988
231.93349999999987,231.80299999999997,230.10100000000006
230.801,231.30500000000032,230.13099999999974
229.16449999999995,229.856,228.80500000000015
228.3525000000002,228.51100000000014,227.28600000000006
230.2104999999999,229.5319999999998,228.72000000000014
231.69999999999985,231.3279999999997,229.7469999999999
231.64950000000022,232.1459999999997,228.812
231.6209999999998,231.59100000000024,228.6890000000002
230.77249999999978,231.06999999999982,229.53200000000018
230.14850000000015,230.65700000000027,230.07900000000026
229.85949999999968,230.13300000000004,229.2239999999998
228.98700000000025,229.29500000000021,228.51799999999966
229.62699999999967,228.90199999999987,228.53200000000012
228.67449999999985,229.50900000000013,228.66199999999986
228.45800000000017,228.20499999999996,227.45500000000004
229.44800000000015,228.99599999999975,228.0780000000003
229.61749999999992,229.33599999999973,228.18699999999998
229.10949999999985,229.7689999999999,227.71299999999985
229.41300000000012,229.29800000000006,228.46900000000008
229.29299999999964,229.8559999999998,228.84299999999982
228.6490000000001,229.43999999999994,228.14599999999996
228.60400000000004,228.6299999999997,227.84700000000004
229.27649999999966,229.03699999999964,228.3929999999997
229.5169999999998,229.32133333333346,228.90866666666673
230.3974999999998,230.47158333333334,229.8361666666666
230.48749999999964,230.58600000000015,229.59
230.47250000000028,230.50100000000006,229.2020000000003
231.5395000000002,230.65999999999963,229.49099999999973
231.3525000000003,231.49500000000018,228.07099999999974
231.61550000000037,230.99899999999965,229.0820000000002
234.36250000000004,233.73400000000012,231.36800000000002
235.55200000000002,235.63500000000005,233.27900000000022
235.32749999999976,235.50299999999993,233.49100000000016
234.08550000000005,234.40700000000012,233.0080000000001
233.92150000000026,234.1209999999997,232.70899999999986
232.46550000000016,233.09700000000004,231.10399999999964
231.27800000000033,231.21899999999988,228.773
231.73649999999998,231.03399999999974,227.079
231.9258333333336,231.65379999999993,229.02086666666662
231.68949999999984,231.69500000000005,229.84199999999998
231.91899999999984,231.67899999999997,230.02199999999985
232.57950000000008,232.4339999999997,230.81699999999964
232.79350000000005,232.6820000000002,230.85399999999993
232.50300000000007,232.72499999999974,231.13399999999993
232.60849999999974,232.4010000000001,230.98500000000016
232.49600000000018,232.60600000000028,231.48100000000002
232.85000000000025,232.22199999999984,230.9130000000002
232.15000000000032,232.08099999999988,230.0680000000001
232.09899999999982,231.85400000000013,230.3269999999998
231.87699999999973,231.80100000000022,230.5870000000003
231.03550000000018,231.51100000000014,230.17700000000008
230.40899999999993,230.35300000000004,229.03599999999983
230.04799999999975,229.8819999999997,228.4870000000003
229.4835,229.4619999999998,227.6550000000003
230.72199999999987,229.6690000000001,226.88100000000017
231.5694999999999,231.21399999999983,229.84299999999993
233.1560000000003,231.91299999999973,230.92200000000022
232.59200000000013,233.2879999999997,231.8739999999997
231.70000000000005,231.71499999999992,230.67700000000025
231.44000000000017,231.10900000000024,229.88400000000019
231.06300000000013,231.44691666666668,230.37883333333346
230.1624999999998,230.23900000000012,228.81300000000013
229.94199999999972,229.68699999999964,227.5870000000002
229.7129999999999,229.74099999999996,228.56899999999985
229.31100000000035,229.60800000000003,228.55
228.81299999999996,228.73899999999975,228.53700000000018
228.09149999999977,228.08100000000002,227.80600000000013
227.12800000000004,227.3279999999998,227.1909999999998
227.00950000000023,227.18600000000018,226.99399999999983
227.0444999999997,227.30599999999998,225.85399999999998
225.7245,226.5309999999996,224.8790000000004
227.19600000000008,226.18400000000008,223.33900000000003
227.5784999999998,227.29800000000012,224.54999999999984
227.63199999999975,227.62599999999972,225.69199999999967
227.60149999999985,227.71200000000005,227.42699999999968
227.72949999999975,227.558,227.17600000000027
226.78550000000038,227.496,226.76699999999985
226.1225,226.33299999999977,225.60999999999981
226.49650000000008,226.25100000000012,225.84799999999987
227.71449999999965,227.10599999999974,226.4350000000003
228.70300000000003,228.1589999999998,227.80300000000037
228.5454999999999,229.0219999999998,228.74500000000003
227.78350000000017,228.25800000000024,227.9839999999998
228.00649999999965,227.78999999999994,226.8260000000003
228.5885,228.56899999999985,227.87199999999982
228.81500000000017,228.79699999999985,228.2440000000001
229.35100000000034,229.13300000000018,228.80699999999965
229.74399999999983,229.38099999999994,229.40199999999993
228.15949999999972,229.35899999999987,229.65500000000029
226.44649999999965,226.26899999999986,225.52300000000017
226.95200000000006,226.537,225.9219999999997
227.1479999999998,226.7969999999998,226.84700000000015
227.18750000000023,226.96200000000007,226.81300000000013
227.3360000000002,227.18700000000024,226.09899999999993
227.77150000000023,227.2470000000002,226.89600000000002
229.1230000000001,228.7329999999999,228.0519999999998
230.34549999999973,230.39999999999975,229.41399999999985
230.9585000000002,230.58699999999976,229.7600000000002
230.20399999999987,230.68499999999992,229.83799999999997
229.99000000000018,229.8969999999997,229.3280000000003
229.83599999999987,230.08499999999995,229.9239999999998
229.34750000000014,229.72499999999997,229.65300000000002
228.10549999999995,228.8709999999997,229.4229999999998
227.42649999999972,227.4359999999998,229.80300000000028
227.38199999999983,226.27800000000013,228.56799999999978
228.4779999999999,227.09799999999996,229.75500000000008
228.6445000000003,227.62000000000026,229.8600000000003
228.19249999999982,227.39599999999984,229.52100000000007
228.22749999999982,227.4890000000002,229.51900000000006
229.10949999999974,227.1369999999999,228.909
230.97800000000007,229.53900000000004,229.0490000000001
231.0309999999998,231.34900000000007,229.36599999999973
230.21949999999998,230.21499999999978,228.65699999999973
230.68499999999983,230.49500000000023,229.24700000000027
231.32000000000014,231.30599999999967,230.42699999999982
231.9374999999999,231.5470000000001,230.3970000000001
232.5355000000003,232.31299999999976,231.10900000000026
232.9520000000003,232.82100000000017,231.73500000000024
232.98850000000002,233.06000000000003,231.69799999999984
232.72899999999993,232.73300000000006,230.97199999999992
233.35650000000035,232.89300000000014,231.39200000000017
234.09299999999973,233.65200000000013,232.0610000000002
233.5729999999997,233.87999999999982,232.46099999999967
232.1840000000002,232.56099999999992,231.24900000000034
231.96300000000028,231.82600000000016,230.23999999999967
232.0289999999999,232.13199999999978,230.55400000000031
232.3679999999999,232.25200000000024,230.73299999999978
